key,tri,yy,player_id,player,u,Lcos,Lfrob
LAC_22,LAC,22,1629599,A. Coffey,0.021802712044668972,0.004502519500959701,75.70438982820818
LAC_22,LAC,22,1629611,T. Mann,0.07338473810156873,0.003980560310251291,53.973421881190745
LAC_22,LAC,22,1629650,M. Brown,0.007444828503057698,0.010449387429285473,90.250590084006
LAC_22,LAC,22,1630527,B. Boston,0.01688380749800585,0.003833746850181341,64.73854762734452
LAC_22,LAC,22,1630538,B. Hyland,0.01714969423025791,0.0017735634158669855,38.57181739689955
LAC_22,LAC,22,201566,R. Westbrook,0.035362935389524064,0.002078017987547698,55.61851492544648
LAC_22,LAC,22,201569,E. Gordon,0.026322786492954,0.0009052655186914116,43.667808676319694
LAC_22,LAC,22,201587,N. Batum,0.04613134804573252,0.009734094220939293,132.41950692461518
LAC_22,LAC,22,202322,J. Wall,0.05424089337942037,0.0065190367850496145,80.21271514608793
LAC_22,LAC,22,202331,P. George,0.14371177878223876,0.01042918796177672,110.43487630192793
LAC_22,LAC,22,202694,M. Morris Sr.,0.08880616857218825,0.004154234481192787,66.59871651812033
LAC_22,LAC,22,202695,K. Leonard,0.12603031108747673,0.028826367437102096,148.7997400004152
LAC_22,LAC,22,202704,R. Jackson,0.07245413453868652,0.002127320992701076,57.37258225924185
LAC_22,LAC,22,203486,M. Plumlee,0.01302844988035097,0.005404638146509266,64.3559703053789
LAC_22,LAC,22,203496,R. Covington,0.031773464504121246,0.0026371017347008863,90.49435128946126
LAL_22,LAL,22,1626156,D. Russell,0.029831718510963796,0.0010700164677884816,12.488920492857636
LAL_22,LAL,22,1627736,M. Beasley,0.03442121366649668,0.005332145140492406,29.35269938001926
LAL_22,LAL,22,1628418,T. Bryant,0.03773584905660377,0.003299971508158972,23.59855544882948
LAL_22,LAL,22,1628972,T. Brown Jr.,0.059153493115757266,0.008754177908541494,38.90758746978119
LAL_22,LAL,22,1629020,J. Vanderbilt,0.017593064762876084,0.0020687539402926003,16.994607180818154
LAL_22,LAL,22,1629022,L. Walker IV,0.07228454869964304,0.0027617615595753042,25.512490015513762
LAL_22,LAL,22,1629060,R. Hachimura,0.03314635390107088,0.004682583741388857,25.62098401809836
LAL_22,LAL,22,1629117,W. Gabriel,0.03097909229984702,0.008596865103271067,35.04247894970205
