key,tri,yy,player_id,player,u,Lcos,Lfrob,abbrev,season,full_name,gp,mpg,ppg,apg,usg_pct,ast_pct,net_rating,touches,front_ct_touches,position,u_resid
LAC_24,LAC,24,1629599,A. Coffey,0.0734463276836158,0.0146582805981387,66.77124814557027,A. Coffey,2024-25,Amir Coffey,72.0,24.3,9.7,1.1,0.15,0.065,-1.4,25.4,15.6,G-F,-0.003260911312794183
LAC_24,LAC,24,1629611,T. Mann,0.0257062146892655,0.0040230104009272,40.37008306478359,T. Mann,,,,,,,,,,,,Guard-Forward,-0.007466108824650666
LAC_24,LAC,24,1629645,K. Porter Jr.,0.0615819209039548,0.0035848930022532,30.45867873008633,K. Porter Jr.,,,,,,,,,,,,Guard-Forward,-0.011966749589974846
LAC_24,LAC,24,1630538,B. Hyland,0.0162429378531073,0.0014960785401278,21.10990092598504,B. Hyland,,,,,,,,,,,,Guard,-0.009697140878180492
LAC_24,LAC,24,1641738,K. Brown,0.0091807909604519,0.0009792093922993,19.689419385976503,K. Brown,2024-25,Kobe Brown,40.0,6.8,1.9,0.6,0.134,0.137,-8.7,10.2,4.5,F,-0.010204186043712954
LAC_24,LAC,24,1641757,J. Miller,0.0190677966101694,0.0020196664254443,22.84020862964424,J. Miller,2024-25,Jordan Miller,37.0,11.4,4.1,0.9,0.175,0.124,-6.0,17.1,8.8,G,-0.009227977539142534
LAC_24,LAC,24,201587,N. Batum,0.0306497175141242,0.0097929014885516,51.521350097033725,N. Batum,2024-25,Nicolas Batum,78.0,17.5,4.0,1.1,0.087,0.082,5.9,22.8,11.1,G-F,-0.0019795543942801846
LAC_24,LAC,24,201935,J. Harden,0.1963276836158192,0.0817412506533713,155.77697515389283,J. Harden,2024-25,James Harden,79.0,35.3,22.8,8.7,0.286,0.365,6.2,81.9,31.8,G,0.009365439805968323
LAC_24,LAC,24,202695,K. Leonard,0.0877118644067796,0.0055012816474723,38.55960335131314,K. Leonard,2024-25,Kawhi Leonard,37.0,31.9,21.5,3.1,0.28,0.147,12.4,50.6,27.8,F,-0.01593853375633232
LAC_24,LAC,24,203992,B. Bogdanović,0.0350282485875706,0.0018949205246252,23.22477453557757,B. Bogdanović,2024-25,Bogdan Bogdanović,54.0,25.0,10.8,2.7,0.183,0.152,2.7,39.2,22.0,G,-0.01020228545075636
LAL_24,LAL,24,1626156,D. Russell,0.0449923387658448,0.0009840239090814,14.373366875811806,D. Russell,,,,,,,,,,,,Guard,-0.01211058226462925
LAL_24,LAL,24,1627827,D. Finney-Smith,0.0364953336119236,0.0058152571858312,42.64301713865706,D. Finney-Smith,2024-25,Dorian Finney-Smith,63.0,28.9,8.7,1.4,0.123,0.066,8.8,36.4,20.1,F,-0.006406265633042564
LAL_24,LAL,24,1629003,S. Milton,0.0132330408134837,0.000944017117238,14.03564319973582,S. Milton,2024-25,Shake Milton,57.0,14.7,5.5,1.8,0.162,0.184,-6.9,26.8,12.8,G,-0.010222964000151394
LAL_24,LAL,24,1629020,J. Vanderbilt,0.0143474021451455,0.0017689353300168,21.43067287795099,J. Vanderbilt,2024-25,Jarred Vanderbilt,36.0,16.1,4.1,1.1,0.116,0.094,3.3,20.8,10.3,F,-0.009403941101579239
LAL_24,LAL,24,1629029,L. Dončić,0.0709012397269814,0.0102275050125294,45.74621082595372,L. Dončić,2024-25,Luka Dončić,50.0,35.4,28.2,7.7,0.328,0.342,9.1,81.4,35.8,F-G,-0.00714093126583292
LAL_24,LAL,24,1629060,R. Hachimura,0.0789803593815294,0.0040590045843106,29.15132922490618,R. Hachimura,2024-25,Rui Hachimura,59.0,31.7,13.1,1.4,0.156,0.063,3.9,36.8,20.9,F,-0.015138582379532315
LAL_24,LAL,24,1629216,G. Vincent,0.0546037052514277,0.0030886448996505,41.58102756409491,G. Vincent,2024-25,Gabe Vincent,72.0,21.2,6.4,1.4,0.131,0.09,1.1,29.1,14.1,G,-0.01130821421313711
LAL_24,LAL,24,1629629,C. Reddish,0.0122579746482797,0.0032325642839906,28.909224895626817,C. Reddish,2024-25,Cam Reddish,33.0,17.9,3.2,0.7,0.084,0.049,-8.4,14.6,7.7,Forward-Guard,-0.007932941824679112
LAL_24,LAL,24,1629637,J. Hayes,0.0327343641175651,0.10667139030881,153.67898599414153,J. Hayes,2024-25,Jaxson Hayes,56.0,19.5,6.8,1.0,0.12,0.076,2.5,24.3,13.3,C-F,0.09475296433964521
LAL_24,LAL,24,1630559,A. Reaves,0.1633932302549101,0.0219042432616615,83.26384469379641,A. Reaves,2024-25,Austin Reaves,73.0,34.9,20.2,5.8,0.23,0.241,3.8,79.5,36.5,G,-0.030520411696421747
LAL_24,LAL,24,1630692,J. Goodwin,0.0165761248084691,0.0006313548714604,18.390809987421235,J. Goodwin,2024-25,Jordan Goodwin,29.0,18.7,5.6,1.4,0.134,0.108,-1.2,29.4,13.8,G,-0.010566782876406779
LAL_24,LAL,24,1631108,M. Christie,0.0458281097645911,0.0020422090672596,20.545133342953868,M. Christie,,,,,,,,,,,,Guard,-0.011152376284097664
LAL_24,LAL,24,1631132,C. Koloko,0.0079398244880902,0.0015356627082738,18.141361933500274,C. Koloko,2024-25,Christian Koloko,37.0,9.2,2.4,0.4,0.104,0.068,-1.3,12.4,7.1,C,-0.0096646353603203
LAL_24,LAL,24,1642261,D. Knecht,0.0748015043877977,0.0091870108078495,45.69542108951698,D. Knecht,2024-25,Dalton Knecht,78.0,19.2,9.1,0.8,0.181,0.067,-2.8,26.0,14.6,F,-0.009034996602779921
LAL_24,LAL,24,1642355,B. James,0.0094720713191252,0.0036368261632135,37.230604591238304,B. James,2024-25,Bronny James,27.0,6.7,2.3,0.8,0.199,0.191,-18.6,11.7,6.0,G,-0.007543408789628655
LAL_24,LAL,24,203076,A. Davis,0.1129683799972141,0.0228703708083407,73.62126120422074,A. Davis,,,,,,,,,,,,Forward-Center,-0.006607232738890082
LAL_24,LAL,24,2544,L. James,0.1927845103774899,0.0311206124985287,79.9292090826104,L. James,2024-25,LeBron James,70.0,34.9,24.4,8.2,0.291,0.395,-1.3,83.7,43.0,F,-0.038920524628416095
MEM_24,MEM,24,1628379,L. Kennard,0.0546611269800051,0.0183251752518874,62.46703741677912,L. Kennard,2024-25,Luke Kennard,65.0,22.6,8.9,3.3,0.14,0.179,3.1,36.6,21.2,G,0.003919532244681138
MEM_24,MEM,24,1628991,J. Jackson Jr.,0.180083095299922,0.0344058646063902,71.03523936932993,J. Jackson Jr.,2024-25,Jaren Jackson Jr.,74.0,29.8,22.2,2.0,0.274,0.102,6.4,48.2,28.1,F-C,-0.02763906756998625
MEM_24,MEM,24,1629630,J. Morant,0.1164632562970656,0.0128998554382713,44.53757334260144,J. Morant,2024-25,Ja Morant,50.0,30.4,23.2,7.3,0.312,0.355,6.8,67.7,26.0,G,-0.017871646395911673
MEM_24,MEM,24,1629634,B. Clarke,0.043884705271358,0.1423486166339161,143.44769300196327,B. Clarke,2024-25,Brandon Clarke,64.0,18.9,8.3,1.0,0.15,0.072,8.2,23.5,14.3,F,0.12938261945509777
MEM_24,MEM,24,1629723,J. Konchar,0.0106465853025188,0.0123231827830438,42.79612380527727,J. Konchar,2024-25,John Konchar,46.0,12.1,2.4,0.9,0.077,0.095,5.4,19.7,8.6,G,0.001152579115295229
MEM_24,MEM,24,1630205,L. Stevens,0.0080498571799532,0.0156608093712269,48.15363644016032,L. Stevens,2024-25,Lamar Stevens,17.0,9.1,4.4,0.5,0.21,0.063,26.4,13.7,6.1,F,0.004462234987989106
MEM_24,MEM,24,1630217,D. Bane,0.1302259153466632,0.0185629117572506,54.6579834687649,D. Bane,,,,,,,,,,,,Guard,-0.017733306355870355
MEM_24,MEM,24,1630583,S. Aldama,0.0807582446117891,0.0203125672544383,55.29672775413415,S. Aldama,2024-25,Santi Aldama,65.0,25.5,12.5,2.9,0.179,0.149,3.5,47.2,23.8,F-C,0.0006807750674051212
MEM_24,MEM,24,1630590,S. Pippen Jr.,0.0891976110101272,0.0029606044915431,35.258924815472795,S. Pippen Jr.,2024-25,Scotty Pippen Jr.,79.0,21.3,9.9,4.4,0.188,0.283,1.3,46.4,20.4,G,-0.018888192017783068
MEM_24,MEM,24,1630643,J. Huff,0.0397299402752531,0.0205978650472091,55.14228141746093,J. Huff,2024-25,Jay Huff,64.0,11.7,6.9,0.6,0.194,0.077,0.8,15.6,10.4,C,0.008074754820829887
MEM_24,MEM,24,1631222,J. LaRavia,0.0328486107504544,0.0073216855260505,42.021492369543495,J. LaRavia,,,,,,,,,,,,Forward,-0.004605194350225453
MEM_24,MEM,24,1631246,V. Williams Jr.,0.0209036613866528,0.0089393938846187,37.15327242111091,V. Williams Jr.,2024-25,Vince Williams Jr.,27.0,18.5,6.6,2.0,0.166,0.14,1.2,31.9,15.6,G,-0.002359090031970705
MEM_24,MEM,24,1641713,G. Jackson,0.0244092443521163,0.0099988389906324,39.69036288299461,G. Jackson,2024-25,GG Jackson,29.0,15.8,7.2,1.0,0.219,0.085,-5.9,24.4,12.7,F,-0.0014305774561792495
MEM_24,MEM,24,1641744,Z. Edey,0.0457024149571539,0.087982350051941,138.25576945492702,Z. Edey,2024-25,Zach Edey,66.0,21.5,9.2,1.0,0.156,0.059,5.3,25.9,14.9,C,0.07480296231751735
MEM_24,MEM,24,1642285,C. Spencer,0.0105167488963905,0.0083843733791946,35.72972692173676,C. Spencer,2024-25,Cam Spencer,25.0,10.1,4.2,1.4,0.148,0.182,6.8,19.1,10.2,G,-0.00278704975171298
MEM_24,MEM,24,1642377,J. Wells,0.0820566086730719,0.0258403229390377,62.05518000876687,J. Wells,2024-25,Jaylen Wells,79.0,25.9,10.4,1.7,0.156,0.082,4.7,25.7,17.3,F,0.005884215792301441
MEM_24,MEM,24,203935,M. Smart,0.0212931706050376,0.0072407718322916,37.86843575774486,M. Smart,,,,,,,,,,,,Guard,-0.004070065762773889
MIA_24,MIA,24,1626179,T. Rozier,0.0880821917808219,0.0084012608194473,45.32940872797568,T. Rozier,2024-25,Terry Rozier,64.0,25.9,10.6,2.6,0.195,0.152,-4.9,48.1,20.5,G,-0.013139747699914684
MIA_24,MIA,24,1628389,B. Adebayo,0.1553424657534246,0.122575821830537,139.0031300757697,B. Adebayo,2024-25,Bam Adebayo,78.0,34.3,18.1,4.3,0.232,0.204,0.1,63.8,38.8,C-F,0.07443163353234497
MIA_24,MIA,24,1629130,D. Robinson,0.0872602739726027,0.0065436763022413,34.49076068658614,D. Robinson,2024-25,Duncan Robinson,74.0,24.1,11.0,2.4,0.187,0.148,0.2,34.7,25.1,F,-0.014773411657407028
MIA_24,MIA,24,1629312,H. Highsmith,0.0508219178082191,0.009365000857484,39.09654190216024,H. Highsmith,2024-25,Haywood Highsmith,74.0,24.6,6.5,1.5,0.111,0.084,1.4,27.9,15.7,F,-0.004479601892098043
MIA_24,MIA,24,1629639,T. Herro,0.1991780821917808,0.0182621033611858,74.51389305768215,T. Herro,2024-25,Tyler Herro,77.0,35.4,23.9,5.5,0.271,0.254,1.3,71.9,35.0,G,-0.05602484544699813
MIA_24,MIA,24,1630558,D. Mitchell,0.0342465753424657,0.0055860831351126,30.14006846053815,D. Mitchell,2024-25,Davion Mitchell,74.0,27.4,7.9,4.9,0.135,0.237,0.3,55.3,20.6,G,-0.006448063953788264
MIA_24,MIA,24,1630696,D. Smith,0.0087671232876712,0.0062087068538897,31.57566614629835,D. Smith,2024-25,Dru Smith,14.0,19.2,6.2,1.6,0.131,0.128,6.8,30.7,14.9,G,-0.004979704229965014
MIA_24,MIA,24,1631107,N. Jović,0.0560273972602739,0.0047684353852981,33.87467476131252,N. Jović,2024-25,Nikola Jović,46.0,25.1,10.7,2.8,0.178,0.174,-1.1,42.9,24.5,F,-0.00984972492071646
MIA_24,MIA,24,1631170,J. Jaquez Jr.,0.0730136986301369,0.0063244690438403,36.71270530472834,J. Jaquez Jr.,2024-25,Jaime Jaquez Jr.,66.0,20.7,8.6,2.5,0.194,0.181,-6.0,36.4,17.0,G,-0.011499449872395815
MIA_24,MIA,24,1641796,P. Larsson,0.0295890410958904,0.0047162706168624,27.61746827314117,P. Larsson,2024-25,Pelle Larsson,55.0,14.2,4.6,1.2,0.141,0.116,2.4,17.8,10.7,G,-0.006987946739039832
MIA_24,MIA,24,1642276,K. Ware,0.054931506849315,0.2825741860927192,197.44856917138367,K. Ware,2024-25,Kel'el Ware,64.0,22.2,9.3,0.9,0.169,0.062,1.9,30.8,16.8,C,0.2681270224005442
MIA_24,MIA,24,201567,K. Love,0.0135616438356164,0.0010632867442524,13.066894042155656,K. Love,2024-25,Kevin Love,23.0,10.9,5.3,1.0,0.23,0.134,-3.6,23.9,12.9,F-C,-0.010104965966845755
MIA_24,MIA,24,202692,A. Burks,0.0365753424657534,0.0050335995149786,34.26595720886822,A. Burks,2024-25,Alec Burks,49.0,17.6,7.3,1.1,0.16,0.09,5.9,27.8,13.9,G,-0.007194926829472144
MIA_24,MIA,24,202710,J. Butler III,0.0434246575342465,0.0096836519808207,40.88546451588778,J. Butler III,,,,,,,,,,,,Forward,-0.003230232270171652
MIA_24,MIA,24,203937,K. Anderson,0.0176712328767123,0.001386607102869,15.40135557839273,K. Anderson,2024-25,Kyle Anderson,61.0,16.4,5.9,2.4,0.152,0.211,-1.5,33.0,18.4,F-G,-0.009830523933399787
MIA_24,MIA,24,203952,A. Wiggins,0.0356164383561643,0.0051400522591837,35.0547663083169,A. Wiggins,2024-25,Andrew Wiggins,60.0,30.7,18.0,2.6,0.238,0.137,-2.3,47.5,31.8,F,-0.007006060704108048
MIL_24,MIL,24,1626153,D. Wright,0.0112314480545527,0.0030959470021729,36.056469836281686,D. Wright,,,,,,,,,,,,Guard,-0.008071721026070997
MIL_24,MIL,24,1626171,B. Portis,0.0720684583500468,0.0310337644630904,84.03176809369883,B. Portis,2024-25,Bobby Portis,49.0,25.4,13.9,2.1,0.234,0.126,3.4,49.2,27.7,F,0.013415650397922377
MIL_24,MIL,24,1626192,P. Connaughton,0.024735927263003,0.0007878783206298,19.894966230168198,P. Connaughton,2024-25,Pat Connaughton,41.0,14.7,5.3,1.7,0.151,0.159,-2.9,26.0,14.1,G,-0.01065600307780071
MIL_24,MIL,24,1627752,T. Prince,0.0709987966305655,0.0066430286578246,58.7374817342772,T. Prince,2024-25,Taurean Prince,80.0,27.1,8.2,1.9,0.123,0.093,-0.4,30.9,19.1,F,-0.010746087190080862
MIL_24,MIL,24,1628398,K. Kuzma,0.0588313945714667,0.0030905902399376,30.898917281036177,K. Kuzma,2024-25,Kyle Kuzma,65.0,29.8,14.8,2.3,0.233,0.123,-10.3,44.2,27.2,F,-0.01198486056419852
MIL_24,MIL,24,1629018,G. Trent Jr.,0.0889156304318759,0.0116312768017381,60.64149532985111,G. Trent Jr.,2024-25,Gary Trent Jr.,74.0,25.6,11.1,1.2,0.168,0.064,1.9,25.4,17.7,G,-0.01013928529436888
MIL_24,MIL,24,1629645,K. Porter Jr.,0.0373044524669073,0.0043500682108744,36.46319316425187,K. Porter Jr.,2024-25,Kevin Porter Jr.,75.0,19.8,10.3,3.4,0.248,0.276,1.1,41.2,16.0,G-F,-0.007943346903021859
MIL_24,MIL,24,1630699,M. Beauchamp,0.0068190934616927,0.0045473460909705,32.52426556893724,M. Beauchamp,,,,,,,,,,,,Forward,-0.006673002271097098
MIL_24,MIL,24,1631157,R. Rollins,0.0394437759058697,0.0032887068460777,36.64433268857484,R. Rollins,2024-25,Ryan Rollins,56.0,14.6,6.2,1.9,0.179,0.173,5.4,27.9,11.1,G,-0.00920619662360336
MIL_24,MIL,24,1631260,A. Green,0.0544190399786067,0.0124871987042888,75.59366002246453,A. Green,2024-25,AJ Green,73.0,22.7,7.4,1.5,0.123,0.086,6.4,29.3,16.7,G,-0.0018814926884490098
MIL_24,MIL,24,1641748,A. Jackson Jr.,0.0255381735526139,0.007800434695625,46.09654720514418,A. Jackson Jr.,2024-25,Andre Jackson Jr.,67.0,14.6,3.4,1.2,0.115,0.109,-1.5,19.3,10.3,G,-0.0036806061974214493
MIL_24,MIL,24,201572,B. Lopez,0.1054953870838347,0.0179275758139457,77.16145149855024,B. Lopez,2024-25,Brook Lopez,80.0,31.8,13.0,1.8,0.157,0.078,2.2,38.3,26.3,C,-0.00893150712217253
MIL_24,MIL,24,203081,D. Lillard,0.1434683781254178,0.0379483652668621,93.72159218405672,D. Lillard,2024-25,Damian Lillard,58.0,36.1,24.9,7.1,0.269,0.299,0.7,85.9,30.2,G,-0.004310296662179469
MIL_24,MIL,24,203114,K. Middleton,0.0303516512902794,0.0049213064452288,35.09012952533367,K. Middleton,,,,,,,,,,,,Forward,-0.006831562410353943
MIL_24,MIL,24,203507,G. Antetokounmpo,0.2069795427196149,0.187273108177547,203.97023098516357,G. Antetokounmpo,2024-25,Giannis Antetokounmpo,67.0,34.2,30.4,6.5,0.346,0.339,7.2,83.7,38.7,F,0.10760518789618001
MIN_24,MIN,24,1628978,D. DiVincenzo,0.0796060730406237,0.0028914235556694,39.66355021971113,D. DiVincenzo,2024-25,Donte DiVincenzo,62.0,25.9,11.7,3.6,0.188,0.203,5.1,50.0,26.6,G,-0.016457675345303645
MIN_24,MIN,24,1629638,N. Alexander-Walker,0.0860347421693338,0.003536718325605,44.86501136431659,N. Alexander-Walker,2024-25,Nickeil Alexander-Walker,82.0,25.3,9.4,2.7,0.155,0.149,6.6,44.3,19.8,G,-0.017451026352093904
MIN_24,MIN,24,1629675,N. Reid,0.1247435371358227,0.0036549543815387,42.33629005488552,N. Reid,2024-25,Naz Reid,80.0,27.5,14.2,2.3,0.21,0.123,7.4,47.3,26.6,C-F,-0.03035841073870152
MIN_24,MIN,24,1630162,A. Edwards,0.245520448639037,0.111248793023121,201.1254588895289,A. Edwards,2024-25,Anthony Edwards,79.0,36.3,27.6,4.5,0.307,0.209,4.8,73.9,37.6,G,0.001768569558755012
MIN_24,MIN,24,1630183,J. McDaniels,0.1086034742169334,0.0010975939467096,27.44451595256516,J. McDaniels,2024-25,Jaden McDaniels,82.0,31.9,12.2,2.0,0.16,0.091,4.0,42.1,22.2,F,-0.026826028452869844
MIN_24,MIN,24,1630545,T. Shannon Jr.,0.016413623307345,0.0010526480361271,21.85032266353605,T. Shannon Jr.,2024-25,Terrence Shannon Jr.,32.0,10.6,4.3,1.0,0.166,0.139,0.8,11.4,7.3,G-F,-0.010143040804086236
MIN_24,MIN,24,1630568,L. Garza,0.0127205580631924,0.0016422859968517,28.614867835690116,L. Garza,2024-25,Luka Garza,39.0,5.6,3.5,0.3,0.241,0.082,0.4,10.0,6.1,C,-0.00952349127059578
MIN_24,MIN,24,1631169,J. Minott,0.0136780194227875,0.0004903068498945,16.504628405867415,J. Minott,2024-25,Josh Minott,46.0,6.0,2.6,0.4,0.16,0.096,-3.0,6.5,4.0,F,-0.010678489823376339
MIN_24,MIN,24,1641740,J. Clark,0.0160032827246614,0.0014977387464062,32.768048762717136,J. Clark,2024-25,Jaylen Clark,40.0,13.0,4.1,0.7,0.115,0.067,5.6,9.6,6.7,G,-0.009692191213300509
MIN_24,MIN,24,1642265,R. Dillingham,0.0266721378744357,0.001823168521014,29.90283212388632,R. Dillingham,2024-25,Rob Dillingham,49.0,10.5,4.5,2.0,0.215,0.283,1.2,21.9,9.2,G,-0.00971436634111425
MIN_24,MIN,24,201144,M. Conley,0.0642866912871016,0.0009622855414848,30.559200791751724,M. Conley,2024-25,Mike Conley,71.0,24.7,8.2,4.5,0.141,0.243,6.5,51.2,25.1,G,-0.015084304117279271
MIN_24,MIN,24,203497,R. Gobert,0.063876350704418,0.5108862830941341,370.41468594092726,R. Gobert,2024-25,Rudy Gobert,72.0,33.2,12.0,1.8,0.129,0.075,6.7,43.3,23.5,C,0.49491648401150456
MIN_24,MIN,24,203944,J. Randle,0.1358227328682806,0.009621172914461,58.76768717474369,J. Randle,2024-25,Julius Randle,69.0,32.3,18.7,4.7,0.246,0.228,3.4,57.8,37.8,F-C,-0.0291176583284587
NOP_24,NOP,24,1627742,B. Ingram,0.0442754312101045,0.0144629120709627,69.25357099084879,B. Ingram,,,,,,,,,,,,Forward,0.001452053547180641
NOP_24,NOP,24,1627749,D. Murray,0.0685861741138123,0.0067252249822093,45.32668703801041,D. Murray,2024-25,Dejounte Murray,31.0,32.6,17.5,7.4,0.263,0.347,-9.1,80.5,29.1,G,-0.01016257465785869
NOP_24,NOP,24,1628464,D. Theis,0.0173842183892435,0.0014847404916747,38.37305772893802,D. Theis,2024-25,Daniel Theis,38.0,16.3,4.3,1.6,0.111,0.131,-5.9,24.1,15.5,Forward-Center,-0.009726993308886735
NOP_24,NOP,24,1628971,B. Brown,0.0264837702023631,0.0086458994054807,60.97786816788136,B. Brown,2024-25,Bruce Brown,41.0,22.5,8.3,2.0,0.169,0.133,-11.9,36.8,19.5,G-F,-0.0028819289695964073
NOP_24,NOP,24,1629627,Z. Williamson,0.0809452668749151,0.0134187431262221,62.56745651564653,Z. Williamson,2024-25,Zion Williamson,30.0,28.6,24.6,5.3,0.325,0.325,-1.8,66.4,33.6,F,-0.006259389087694274
NOP_24,NOP,24,1629669,J. Nowell,0.0085562949884557,0.0035046411288549,39.90693077994408,J. Nowell,,,,,,,,,,,,Guard,-0.007686564248373405
NOP_24,NOP,24,1629750,J. Green,0.0282493548825207,0.0023272727553032,31.45902321117325,J. Green,,,,,,,,,,,,Forward-Center,-0.009296569886796984
NOP_24,NOP,24,1630526,J. Robinson-Earl,0.0414233328806193,0.0020701682119438,36.54589081781202,J. Robinson-Earl,2024-25,Jeremiah Robinson-Earl,66.0,18.8,6.3,1.3,0.14,0.101,-11.8,27.7,14.8,F,-0.010625917521885648
NOP_24,NOP,24,1630527,B. Boston,0.0520168409615645,0.0055814793209643,43.15623029253656,B. Boston,2024-25,Brandon Boston,42.0,23.6,10.7,2.2,0.199,0.14,-6.2,44.3,20.0,G,-0.008432030108539108
NOP_24,NOP,24,1630529,H. Jones,0.0222735298112182,0.002390163507369,33.1531788580295,H. Jones,2024-25,Herbert Jones,20.0,32.4,10.3,3.3,0.146,0.134,-0.7,47.0,24.5,F,-0.008954195181009466
NOP_24,NOP,24,1630530,T. Murphy III,0.1254923264973516,0.005155203017124,37.33658400910828,T. Murphy III,2024-25,Trey Murphy III,53.0,35.0,21.2,3.5,0.229,0.157,-9.7,58.2,35.3,F,-0.02916354851505913
NOP_24,NOP,24,1630631,J. Alvarado,0.0681787314953144,0.0055175195134966,41.71697156861661,J. Alvarado,2024-25,Jose Alvarado,56.0,24.4,10.3,4.6,0.193,0.278,-8.7,53.0,21.3,G,-0.011287695429526194
NOP_24,NOP,24,1631232,K. Brooks Jr.,0.0146679342659242,0.0040438501069884,45.12425984979807,K. Brooks Jr.,2024-25,Keion Brooks Jr.,14.0,23.7,10.1,0.9,0.169,0.062,-20.5,31.6,17.4,F,-0.00713155356762699
NOP_24,NOP,24,1631255,K. Matković,0.0323237810674996,0.0182987771487722,75.3834141666351,K. Matković,2024-25,Karlo Matković,42.0,18.8,7.7,1.1,0.155,0.083,-4.7,24.5,15.7,F-C,0.006410343501771229
NOP_24,NOP,24,1631288,J. Cain,0.0220019013988863,0.0018033292980187,27.83159756175893,J. Cain,2024-25,Jamal Cain,37.0,13.6,5.3,0.6,0.167,0.065,-12.9,14.9,8.1,F,-0.009531393640165685
NOP_24,NOP,24,1631311,L. Quinones,0.0081488523699578,0.005384188210652,67.13013961671348,L. Quinones,2024-25,Lester Quinones,13.0,14.1,6.6,1.8,0.213,0.198,-5.9,24.9,13.1,G,-0.005812872803496749
NOP_24,NOP,24,1641722,J. Hawkins,0.0738829281542849,0.0072768661947195,45.63344820500905,J. Hawkins,2024-25,Jordan Hawkins,56.0,23.6,10.8,1.2,0.204,0.076,-11.4,33.8,21.0,G,-0.010739159419091295
NOP_24,NOP,24,1641810,A. Reeves,0.0335461089229933,0.0048215803267421,39.09215866105245,A. Reeves,2024-25,Antonio Reeves,44.0,15.0,6.9,0.9,0.183,0.089,-10.2,17.8,11.9,G,-0.007157935960048093
NOP_24,NOP,24,1642274,Y. Missi,0.0529675404047263,0.0355840847997903,124.6561103345419,Y. Missi,2024-25,Yves Missi,73.0,26.8,9.1,1.4,0.141,0.072,-12.7,33.6,22.6,C,0.02143250265600334
NOP_24,NOP,24,203468,C. McCollum,0.139481189732446,0.0209020106937446,76.56041294378254,C. McCollum,2024-25,CJ McCollum,56.0,32.7,21.1,4.1,0.266,0.192,-7.1,61.1,29.1,G,-0.019494694227392705
NOP_24,NOP,24,203482,K. Olynyk,0.0201005025125628,0.0067944807672976,42.584838401273,K. Olynyk,2024-25,Kelly Olynyk,44.0,20.2,8.7,2.9,0.185,0.2,-2.7,42.1,24.3,F-C,-0.0044802619929853365
NOP_24,NOP,24,203901,E. Payton,0.0129023495857666,0.0066658245690088,55.93464129921119,E. Payton,2024-25,Elfrid Payton,24.0,21.3,3.5,6.9,0.151,0.443,-13.4,54.9,19.2,G,-0.004500271048353751
NYK_24,NYK,24,1626157,K. Towns,0.1701181375955524,0.0086510699142422,21.15547010258112,K. Towns,2024-25,Karl-Anthony Towns,72.0,35.0,24.4,3.1,0.265,0.13,6.8,59.6,36.7,C-F,-0.04752876102000561
NYK_24,NYK,24,1626166,C. Payne,0.0590687977762334,0.0109410579710539,23.735023347956684,C. Payne,2024-25,Cameron Payne,72.0,15.1,6.9,2.8,0.2,0.251,9.1,32.1,13.6,G,-0.004174415194381144
NYK_24,NYK,24,1628384,O. Anunoby,0.1467685892981237,0.0117524367823032,24.852826581889424,O. Anunoby,2024-25,OG Anunoby,74.0,36.6,18.0,2.2,0.195,0.084,5.4,44.9,30.4,F-G,-0.032090855250211506
NYK_24,NYK,24,1628404,J. Hart,0.1138290479499652,0.0108323683917985,25.191199805398306,J. Hart,2024-25,Josh Hart,77.0,37.6,13.6,5.9,0.151,0.206,3.6,70.0,30.8,G,-0.01895977890054916
NYK_24,NYK,24,1628969,M. Bridges,0.1545517720639332,0.0928988261882821,67.59913815863925,M. Bridges,2024-25,Mikal Bridges,82.0,37.0,17.6,3.7,0.192,0.141,5.6,54.3,37.9,G-F,0.04516239829319783
NYK_24,NYK,24,1628973,J. Brunson,0.1726198749131341,0.1427999474087397,90.1098356143535,J. Brunson,2024-25,Jalen Brunson,65.0,35.4,26.0,7.3,0.289,0.318,2.6,85.4,32.1,G,0.08518141866065004
NYK_24,NYK,24,1629013,L. Shamet,0.0311327310632383,0.0027558124923817,12.921013501198129,L. Shamet,2024-25,Landry Shamet,50.0,15.2,5.7,0.5,0.143,0.049,5.1,15.9,10.5,G,-0.009049066075481173
NYK_24,NYK,24,1630173,P. Achiuwa,0.0401667824878387,0.0051512034039066,16.384177686060596,P. Achiuwa,2024-25,Precious Achiuwa,57.0,20.5,6.6,1.0,0.143,0.065,-1.2,27.0,14.5,F,-0.007415536671840888
NYK_24,NYK,24,1630540,M. McBride,0.0678248783877692,0.0132533736869312,26.052577706519376,M. McBride,2024-25,Miles McBride,64.0,24.9,9.5,2.9,0.162,0.155,7.1,38.5,18.7,G,-0.003480605675120702
NYK_24,NYK,24,1642278,T. Kolek,0.0112578179291174,0.0015527988946976,13.155506140340314,T. Kolek,2024-25,Tyler Kolek,41.0,7.2,2.0,1.7,0.152,0.321,-0.3,16.5,6.5,G,-0.009614765914297996
OKC_24,OKC,24,1627936,A. Caruso,0.039122783267903,0.0029964188297528,42.9410425534034,A. Caruso,2024-25,Alex Caruso,54.0,19.3,7.1,2.5,0.147,0.171,15.0,33.6,16.6,G,-0.009467197274116903
OKC_24,OKC,24,1628392,I. Hartenstein,0.0609178286178421,0.1823036073141152,312.7907642956257,I. Hartenstein,2024-25,Isaiah Hartenstein,57.0,27.9,11.2,3.8,0.165,0.178,13.0,55.9,32.3,C-F,0.16686944243710763
